Id,Popularity
27643,0.6703963017357752
27644,0.7920240429670101
27645,0.11347362080329293
27646,0.36380991496659815
27647,0.18174260239052745
27648,0.2025796318763651
27649,0.0895667363489241
27650,0.43639850173487826
27651,0.7553625232373296
27652,0.5497140533718428
27653,0.5193512175798037
27654,0.5298654590077693
27655,0.6621349165684045
27656,0.3523313898992332
27657,0.4191782754243989
27658,0.17144529338889974
27659,0.8386743052283147
27660,0.18264345493924614
27661,0.2725824688865983
27662,0.18325574971871028
27663,0.7825292430012928
27664,0.7074458638851439
27665,0.396745083964826
27666,0.686086201787187
27667,0.8509561389649264
27668,0.14405820722499535
27669,0.6685305202356294
27670,0.9654829233554513
27671,0.06267749606935276
27672,0.129725113770559
27673,0.29659013255580535
27674,0.6864828084251545
27675,0.737346245298781
27676,0.9337802632362899
27677,0.1340025701805405
27678,0.4257506574783633
27679,0.8739088130173547
27680,0.5097262378846693
27681,0.7435119482637861
27682,0.6791966751438199
27683,0.8233624863317989
27684,0.4498578014617442
27685,0.8356179336473448
27686,0.6920386875152826
27687,0.45040286887955644
27688,0.31671512310248073
27689,0.25667085098437886
27690,0.8456069653689573
27691,0.47188294694215943
27692,0.18504534060156155
27693,0.10093243344728654
27694,0.8884746546384397
27695,0.18466975895759374
27696,0.8410599927509724
27697,0.24565604050397633
27698,0.19990968346302923
27699,0.6203560963361392
27700,0.14907961836926592
27701,0.588890714825717
27702,0.2791862972487194
27703,0.25705556103487226
27704,0.18020380626875107
27705,0.0669547881684699
27706,0.7525792131799768
27707,0.7769146835748163
27708,0.46297300986578993
27709,0.5730970847111583
27710,0.8750428771621717
27711,0.5983042987001542
27712,0.3758794041433105
27713,0.2252792382929546
27714,0.4203702660137515
27715,0.33212648795615274
27716,0.7350276807079984
27717,0.4050996400209004
27718,0.5362136314166718
27719,0.4899000041979523
27720,0.7782886816137743
27721,0.6840921404905106
27722,0.6750110595473239
27723,0.3426094698448235
27724,0.08531874631538204
27725,0.1927742108549793
27726,0.7438005258712266
27727,0.18384950121611895
27728,0.16683581148447402
27729,0.7431940473049122
27730,0.5555567329536781
27731,0.764360654135588
27732,0.3012859133121158
27733,0.36640517215647705
27734,0.6024772207442055
27735,0.780353927448859
27736,0.8116899520423391
27737,0.16666090697255304
27738,0.2727372714991893
27739,0.20059835136123888
27740,0.6159024031254035
27741,0.47195292956169815
27742,0.2498147014613759
27743,0.2721839025068941
27744,0.45383901252951936
27745,0.4433013245596459
27746,0.47669457703807244
27747,0.4764723753701626
27748,0.19940462715992235
27749,0.5086411092409099
27750,0.6152796313361383
27751,0.31584201587124944
27752,0.16699870357077967
27753,0.14544937856692222
27754,0.33753951337643906
27755,0.4053483189402306
27756,0.3188334373055034
27757,0.4832436123345164
27758,0.21882139494461067
27759,0.40992163308804247
27760,0.11494091549559483
27761,0.543482843094157
27762,0.9408834991566749
27763,0.18575780400027664
27764,0.6689464977192795
27765,0.49538672901663544
27766,0.22225949279785856
27767,0.5896585471109589
27768,0.25522232264812766
27769,0.6206643294448518
27770,0.18870552299177018
27771,0.10779949495762611
27772,0.06728202415030046
27773,0.15426006010444476
27774,0.20516988527542696
27775,0.28928874975695135
27776,0.5801654094243092
27777,0.6130748405995099
27778,0.3928450214331522
27779,0.4396505283069476
27780,0.4800442852208973
27781,0.8219591287164557
27782,0.6669698633472305
27783,0.7849087569859762
27784,0.9025544416316184
27785,0.8134851038625653
27786,0.8702801687865095
27787,0.5511123874238891
27788,0.8748262758318983
27789,0.28078355652521253
27790,0.6534620810236529
27791,0.17916502735682466
27792,0.09712858832657471
27793,0.3738144709342468
27794,0.8849502567793868
27795,0.8317564027026083
27796,0.7251371697527086
27797,0.06893743697957536
27798,0.6310435898455501
27799,0.8527575920129896
27800,0.298862114403043
27801,0.7039805554052964
27802,0.9354925111880982
27803,0.1764378514334458
27804,0.32289126672396345
27805,0.6176733510349148
27806,0.04738686010572818
27807,0.6694660910607194
27808,0.8903610654228572
27809,0.6083791025495064
27810,0.3425534811279979
27811,0.6955604287737778
27812,0.9408895752433495
27813,0.07122574374814168
27814,0.8478697536952827
27815,0.6470448523066887
27816,0.4592361042137922
27817,0.7374302270559394
27818,0.49861667105931795
27819,0.8176141689233822
27820,0.584508202611705
27821,0.36843881429770897
27822,0.41466282630225576
27823,0.1131116952581981
27824,0.14197171964710942
27825,0.040415798494180116
27826,0.3508379122103963
27827,0.4383560172177739
27828,0.4248540350076202
27829,0.8885716604122289
27830,0.3548806124020334
27831,0.5308741383245253
27832,0.9222594581800221
27833,0.7076986565820321
27834,0.6558226161242564
27835,0.4753716112323366
27836,0.6475508896355632
27837,0.3369239110067674
27838,0.8766187067249408
27839,0.5960155848614586
27840,0.8818836731832657
27841,0.30884533333558195
27842,0.20591346131697105
27843,0.16746799406632265
27844,0.0635191868917363
27845,0.33237854179005494
27846,0.8066111478868497
27847,0.6043864794658262
27848,0.4867591922090783
27849,0.3064703188198551
27850,0.41715136125760516
27851,0.5857016310237085
27852,0.30722592103800817
27853,0.6172216591835858
27854,0.11619156987901164
27855,0.7851411348233557
27856,0.9594215384083356
27857,0.33719978413318785
27858,0.14669649979714297
27859,0.37738125701301717
27860,0.6830708521261615
27861,0.6718225028543239
27862,0.856516786635837
27863,0.26154986314169004
27864,0.471604965524517
27865,0.5231674191800094
27866,0.13187098970168631
27867,0.18427854525056436
27868,0.12717444147897183
27869,0.6294347670881575
27870,0.2091244209431325
27871,0.7359680031786012
27872,0.8512548012345937
27873,0.7317174019966196
27874,0.8925428053992137
27875,0.09973925329210676
27876,0.39764917495118934
27877,0.4905597080854077
27878,0.616596767611283
27879,0.31930635889809506
27880,0.17059864951766499
27881,0.2137123942437039
27882,0.083682364860021
27883,0.11666730190809543
27884,0.22924701021969004
27885,0.7603431351114229
27886,0.12297471642048513
27887,0.0904250392689007
27888,0.35369209234747084
27889,0.08344946263105564
27890,0.20726455018433415
27891,0.5496822401395406
27892,0.4211888295197066
27893,0.09027066715251152
27894,0.5367606613387583
27895,0.4059337243671131
27896,0.1490191734544242
27897,0.7359679749156133
27898,0.6450325226712884
27899,0.35712986212572934
27900,0.7925467704160931
27901,0.3043996315231971
27902,0.3897631803171775
27903,0.8963067571319333
27904,0.9602973636311793
27905,0.3667141235422512
27906,0.916780994291806
27907,0.8576856893621458
27908,0.824421733987027
27909,0.3333537090932204
27910,0.5760256706515562
27911,0.28298663831352044
27912,0.2108224484310803
27913,0.5740313022795794
27914,0.7362087603548326
27915,0.23447639211366428
27916,0.39317620332401415
27917,0.857087041617079
27918,0.5018537903998923
27919,0.7637173098967542
27920,0.5068033208917279
27921,0.16180477005165367
27922,0.5532483598772089
27923,0.4844214880356693
27924,0.5316834303213887
27925,0.6940538628647028
27926,0.45248978599771433
27927,0.8223023040368646
27928,0.7165558733219002
27929,0.297798176795915
27930,0.5621863503302135
27931,0.20083816982521704
27932,0.5181164047736722
27933,0.3991688580243187
27934,0.26741919408639137
27935,0.7793914553053528
27936,0.3423680944257102
27937,0.5457654992489265
27938,0.6535402975021951
27939,0.26143569992451976
27940,0.31692169328840003
27941,0.5887143280480958
27942,0.8039116410828926
27943,0.7588291973345873
27944,0.038833942969900316
27945,0.8157127337763453
27946,0.8337710602243037
27947,0.6024747729016433
27948,0.8707975280274725
27949,0.8339711703689829
27950,0.22102980055708168
27951,0.8043316403834019
27952,0.8147657233619287
27953,0.030805807294282634
27954,0.025047546020726827
27955,0.5738607708518302
27956,0.6699926784724429
27957,0.6722963011029777
27958,0.14434881183669512
27959,0.8839562113269402
27960,0.4414413758347419
27961,0.0944167184511332
27962,0.7785403943481175
27963,0.43180429962708045
27964,0.737637658305912
27965,0.3479687269510156
27966,0.7753679809431503
27967,0.32527210007978014
27968,0.899642406716602
27969,0.5655166305468067
27970,0.1572954229606856
27971,0.50562694621053
27972,0.4608772103243502
27973,0.8271449861337092
27974,0.34911000741694753
27975,0.687374133998062
27976,0.783940280403108
27977,0.3738374975602215
27978,0.8203473583020017
27979,0.6173459656015056
27980,0.33757338634331757
27981,0.9137803659652761
27982,0.24629423744636642
27983,0.3763706926448254
27984,0.33324832349223554
27985,0.3238157492641585
27986,0.07925852602653108
27987,0.27345163123815774
27988,0.17416180026234668
27989,0.22789730031524422
27990,0.4965914328629509
27991,0.14617549426798165
27992,0.36148042836639455
27993,0.22986704980224434
27994,0.24477288378171
27995,0.4833681265828794
27996,0.6361747106661174
27997,0.6413524185866364
27998,0.5832926845266425
27999,0.11782706723347602
28000,0.742985285223959
28001,0.28610703395830583
28002,0.4130503277238668
28003,0.17639837730926805
28004,0.8756117169238233
28005,0.8461771739696377
28006,0.08880263039204375
28007,0.4643641904726506
28008,0.7563544032572502
28009,0.16139033388972657
28010,0.8844660618394067
28011,0.33254063296819797
28012,0.21173882089949422
28013,0.24536859339462777
28014,0.3142089201901372
28015,0.1605268009801096
28016,0.8337536951082192
28017,0.6120015509390149
28018,0.30700480315327633
28019,0.9143473370054244
28020,0.5636271656375715
28021,0.49281809485126693
28022,0.620493504663459
28023,0.6377706487897816
28024,0.42922842818338924
28025,0.31303526618038574
28026,0.5852459639068985
28027,0.8031683263228729
28028,0.3973147630502688
28029,0.2588632118461687
28030,0.697530307213482
28031,0.9317832386567408
28032,0.5092944391221428
28033,0.6162426963469544
28034,0.4366546323412022
28035,0.9382906722828499
28036,0.1499325643083337
28037,0.7696650420194634
28038,0.29929543920639734
28039,0.38816842870453994
28040,0.31182250505492953
28041,0.25041885617262377
28042,0.734562424609821
28043,0.47609429184935836
28044,0.8131496715294576
28045,0.08509560354545119
28046,0.106078518055242
28047,0.8635553918503711
28048,0.32633181156580765
28049,0.18083737749416742
28050,0.6149889071671749
28051,0.3480592593067639
28052,0.4015272414467495
28053,0.9082576870621686
28054,0.2594605678759184
28055,0.7010986616295083
28056,0.27359125993012695
28057,0.024684663259783482
28058,0.6699436082738638
28059,0.28900609288020074
28060,0.7536145793165978
28061,0.06856051483056207
28062,0.9396631350373048
28063,0.8727367958577268
28064,0.22973023170018977
28065,0.5991141462723784
28066,0.26627072677152197
28067,0.11952986565544192
28068,0.4756439719303215
28069,0.7487889408733855
28070,0.5693862907229357
28071,0.53415135479753
28072,0.2110318977049421
28073,0.8219277533374487
28074,0.5701085395220555
28075,0.43431476674679603
28076,0.19919903842872091
28077,0.5886240188547393
28078,0.742487117692891
28079,0.15194956939102935
28080,0.5916459382005291
28081,0.22450886982960577
28082,0.4463305344499825
28083,0.19822434633072644
28084,0.7346566083276445
28085,0.5669761323355158
28086,0.4566349066683129
28087,0.6292834250275484
28088,0.8097127668151756
28089,0.3005361158557591
28090,0.105835079842238
28091,0.6506281373582269
28092,0.15114455716419872
28093,0.6391253154282633
28094,0.07079968378712194
28095,0.3444168556677951
28096,0.6111631163624918
28097,0.6318585214551539
28098,0.2477237982637006
28099,0.5831584468538185
28100,0.45862682550716355
28101,0.8389443537678559
28102,0.4372466228429634
28103,0.20489316655249606
28104,0.5137917285327793
28105,0.4409145284442622
28106,0.27369534068104023
28107,0.8092471565689882
28108,0.38827901514666213
28109,0.32201935868528947
28110,0.04145403796347261
28111,0.0669039851447958
28112,0.6439415125113248
28113,0.8593626606756374
28114,0.5095608013892932
28115,0.4488753013736176
28116,0.19327901616472193
28117,0.15072517641557034
28118,0.7952414005527101
28119,0.8275983715980647
28120,0.8343971833052953
28121,0.7264585518136879
28122,0.35754699248803967
28123,0.3365317476052118
28124,0.05746785831250407
28125,0.8226180634039154
28126,0.39840413728172475
28127,0.6127400491496803
28128,0.5393756422903093
28129,0.5892161529465806
28130,0.8798434353744224
28131,0.45412101026713897
28132,0.5268178316376504
28133,0.324039479321685
28134,0.22398413138211645
28135,0.1760539097369636
28136,0.8659667224150334
28137,0.11983054766598242
28138,0.14821287098052824
28139,0.3581231568486592
28140,0.11169416473465323
28141,0.3539724081066047
28142,0.9399272252411246
28143,0.7836179553190264
28144,0.49361762597063963
28145,0.6113172341174606
28146,0.0860459233587077
28147,0.7811054644117997
28148,0.5095863629060023
28149,0.3925497979530711
28150,0.40242677244732605
28151,0.16450947337729402
28152,0.5914711639198748
28153,0.29100310662193646
28154,0.7736046388255939
28155,0.3374843075652433
28156,0.05210730463665849
28157,0.27404709313871023
28158,0.29878925796236133
28159,0.9121025285268892
28160,0.21382285437982568
28161,0.4228588066652376
28162,0.9221557249484164
28163,0.4234974012837318
28164,0.5429903821217977
28165,0.5301386610865088
28166,0.2901808016963843
28167,0.30837044698671656
28168,0.11254175576624499
28169,0.8597727699724179
28170,0.3289735347539418
28171,0.7800660754710684
28172,0.36769936312996865
28173,0.4951927388938201
28174,0.6864304500882291
28175,0.34487454113867666
28176,0.7950611145589803
28177,0.6095153577976169
28178,0.6463548127916565
28179,0.5172407030887335
28180,0.09861074401920317
28181,0.9039337303637549
28182,0.1640409902746002
28183,0.19282185846747493
28184,0.8213328294130404
28185,0.9610290387202981
28186,0.31836894350559547
28187,0.6338637501704553
28188,0.44847012277860687
28189,0.5671364193867886
28190,0.11166005599823295
28191,0.2840902474290279
28192,0.436220911445734
28193,0.26535278427774595
28194,0.5088196181896507
28195,0.33886469778818445
28196,0.6686771945753955
28197,0.6033152245451423
28198,0.3604840791551525
28199,0.9076891614047029
28200,0.03168000988428207
28201,0.26499612767149827
28202,0.8089155350923132
28203,0.383923305957312
28204,0.5427355438274943
28205,0.15526560585034566
28206,0.11966891169803266
28207,0.15136428096088844
28208,0.7281065354742107
28209,0.3539126640368633
28210,0.58872980555433
28211,0.8658558876005027
28212,0.9177697858478762
28213,0.830323430809061
28214,0.7085585554334265
28215,0.19115864465951432
28216,0.4857158138657377
28217,0.24911937979056267
28218,0.6189637446601888
28219,0.24232730376445186
28220,0.9455251519025502
28221,0.5869780158800423
28222,0.8923148255177547
28223,0.8645511451512976
28224,0.7532219064956734
28225,0.6611361972466911
28226,0.7485794718051747
28227,0.35663296631563546
28228,0.3168391432195289
28229,0.3390135173473738
28230,0.023189869955160616
28231,0.7807932046363644
28232,0.7196032170240347
28233,0.12757232948548913
28234,0.7984468271732409
28235,0.16917069269756185
28236,0.5671295739871733
28237,0.7720021799868175
28238,0.5804655349434072
28239,0.47586621820651787
28240,0.6029715314394354
28241,0.23045908917477212
28242,0.8555780384406911
28243,0.7344568910018695
28244,0.8066301966167696
28245,0.7310091757132473
28246,0.22850526860599185
28247,0.9626790644664187
28248,0.20952069709021465
28249,0.516030956319026
28250,0.2766155370809714
28251,0.5113133242972377
28252,0.4491965459776701
28253,0.40266898360020437
28254,0.13389182502313526
28255,0.18060213268253814
28256,0.5380950855599091
28257,0.16141537815808268
28258,0.30633069490362375
28259,0.7586281325526034
28260,0.7411757782849259
28261,0.16104676477529722
28262,0.6760015252412276
28263,0.7327524003145457
28264,0.5397529125161713
28265,0.9366780429031697
28266,0.474938350919265
28267,0.5305901227600254
28268,0.1582486366272758
28269,0.26910996165613243
28270,0.4117498061711567
28271,0.5375018371543203
28272,0.26150885120568995
28273,0.5778979402704273
28274,0.45113433705553974
28275,0.4801664085415705
28276,0.8191299368984586
28277,0.884490160000424
28278,0.18156862066602777
28279,0.04562945913586809
28280,0.08649308721246637
28281,0.38918186195774324
28282,0.585264847848888
28283,0.6705060704980507
28284,0.6868539326911568
28285,0.6285966946384922
28286,0.8748823851951647
28287,0.7215585761295276
28288,0.28288689831163216
28289,0.7589851342152654
28290,0.30463269280941785
28291,0.45958412248459707
28292,0.19131113099647426
28293,0.8991890747749542
28294,0.23776620626235204
28295,0.7422910051788967
28296,0.9474873649139812
28297,0.21390144866791072
28298,0.6078339975903201
28299,0.42780404980997067
28300,0.41274728406312394
28301,0.6204293052225864
28302,0.5487827513058596
28303,0.5410732677754845
28304,0.9449614355561642
28305,0.12736772002711683
28306,0.8508270630105803
28307,0.5021519149228661
28308,0.6217620551689756
28309,0.4540637814194578
28310,0.5888417919618415
28311,0.3313792880370514
28312,0.21133843832270766
28313,0.3930956512831603
28314,0.5585524853722297
28315,0.8144509563771515
28316,0.4502714720381086
28317,0.2572076562919976
28318,0.5917390040718284
28319,0.8142866912091729
28320,0.19067588137573868
28321,0.6632166964294492
28322,0.3294585442558955
28323,0.34352649525260304
28324,0.4251489284026015
28325,0.2881735303955793
28326,0.8552854100556287
28327,0.8944757891689215
28328,0.29038915044793207
28329,0.3467076303318284
28330,0.5320944685870178
28331,0.30736074260256235
28332,0.3481147963871009
28333,0.41314470114492885
28334,0.8027964950470319
28335,0.4077517830931544
28336,0.6065943999554951
28337,0.2647049458125723
28338,0.8375440080163112
28339,0.6950628816228432
28340,0.37958017259129334
28341,0.7127446901675746
28342,0.9592056904667532
28343,0.8949226854135205
28344,0.1776486248514318
28345,0.6591111341800409
28346,0.2621966374046919
28347,0.17083255804353292
28348,0.29690964386637714
28349,0.29255242934919673
28350,0.38828099733349813
28351,0.29724191824110685
28352,0.28767471017839014
28353,0.874966592261323
28354,0.5091346022976657
28355,0.31332409166436687
28356,0.6351393619036384
28357,0.20753862976598253
28358,0.47252723487314463
28359,0.4956120633211776
28360,0.7555234638221604
28361,0.7020092921583263
28362,0.08469148491097353
28363,0.14600430780126292
28364,0.15144772393068692
28365,0.6229071672500555
28366,0.3379739098661789
28367,0.19391947264911244
28368,0.5007795786823043
28369,0.38858106096799405
28370,0.26692291113972616
28371,0.7136863965708173
28372,0.2058188770514063
28373,0.486730282638446
28374,0.8117080902714412
28375,0.1379316761657984
28376,0.16908964464080034
28377,0.4088655847751398
28378,0.4814351104037682
28379,0.34757331671510894
28380,0.614536454508739
28381,0.5138421984880837
28382,0.4612468047506916
28383,0.22164534352111004
28384,0.33002511123306805
28385,0.6674299911077018
28386,0.626658546053527
28387,0.09708809285441758
28388,0.30939817781400625
28389,0.35697291727751934
28390,0.3377555699210278
28391,0.4506322786357319
28392,0.8340530957052319
28393,0.38891641744579875
28394,0.3494554110264297
28395,0.7619243971267635
28396,0.8030603267320207
28397,0.10068179216757779
28398,0.6799123979167058
28399,0.03538973724789233
28400,0.3965500617936112
28401,0.257288094997771
28402,0.6922022857047049
28403,0.13098511875155736
28404,0.6369646929227986
28405,0.3324140315248494
28406,0.06980449696612898
28407,0.7995520199092564
28408,0.42152786848333323
28409,0.3535079818538483
28410,0.533822287637492
28411,0.7029109957220662
28412,0.5229823484093595
28413,0.6924747700246673
28414,0.3690271039282746
28415,0.38847833685056454
28416,0.5005664155174203
28417,0.8695548171678894
28418,0.1078476374026432
28419,0.5719694272155503
28420,0.47370462050952566
28421,0.24929610596047538
28422,0.6637093299629553
28423,0.33525181510612495
28424,0.5026732547282268
28425,0.5013848929001837
28426,0.5728149473787972
28427,0.9771924706034415
28428,0.9557005502477457
28429,0.42290078901295763
28430,0.35731932066829253
28431,0.14172226357911943
28432,0.3327873165837832
28433,0.06094683818073753
28434,0.3575758203872695
28435,0.421453183072731
28436,0.2746920782936062
28437,0.22272177058521977
28438,0.5871627725253503
28439,0.6374086459032143
28440,0.94394225395307
28441,0.3778576658099104
28442,0.820885299596666
28443,0.4416355242394281
28444,0.38625913655434985
28445,0.34409235475487376
28446,0.24715992392712297
28447,0.767570232459392
28448,0.6304830874045477
28449,0.047391136526678077
28450,0.27258613522728864
28451,0.5802872272588526
28452,0.9486660182380149
28453,0.7958364563585492
28454,0.5455711534834997
28455,0.22478315327796555
28456,0.8485743711345177
28457,0.10754127899384903
28458,0.491034026190898
28459,0.7281238376180077
28460,0.35852750064287575
28461,0.05197138490737899
28462,0.4480877763130087
28463,0.2823378831311574
28464,0.9149729499886264
28465,0.8121569289559553
28466,0.2853499712175047
28467,0.5101271837359842
28468,0.1772247937243471
28469,0.11397271078742936
28470,0.07470037242090735
28471,0.2689064895344918
28472,0.323685651107354
28473,0.9047771614798006
28474,0.49489440085305036
28475,0.3466805472941212
28476,0.8749387154766592
28477,0.5162762935597024
28478,0.3507257271494552
28479,0.3430615314913245
28480,0.15980136356050106
28481,0.12615416971524956
28482,0.2518425859830487
28483,0.6345051706957707
28484,0.6254713708375167
28485,0.10508110931220532
28486,0.3779127351908318
28487,0.7222575462621039
28488,0.3046528734969448
28489,0.5053806436183564
28490,0.7865754692441448
28491,0.409070476354644
28492,0.15242256595691592
28493,0.18694757883933186
28494,0.4306419767298314
28495,0.46082680668542697
28496,0.5344799412188881
28497,0.44160733517981376
28498,0.5883839364631593
28499,0.21268326893885153
28500,0.3345298281316601
28501,0.5227927215374434
28502,0.41791542408457477
28503,0.2594601730549499
28504,0.26606459499008456
28505,0.1523929038349429
28506,0.8335025574399656
28507,0.5264249894372942
28508,0.20028158370600732
28509,0.483575494941126
28510,0.4639859544939162
28511,0.24438947249839094
28512,0.6889637814878098
28513,0.4566265248981111
28514,0.7563266435423228
28515,0.4944095315905571
28516,0.11039059907850933
28517,0.45304028683000647
28518,0.7735530684611447
28519,0.22694430002082017
28520,0.4063699862397532
28521,0.8726273268506339
28522,0.4391974186401268
28523,0.6799276635704588
28524,0.728981084258472
28525,0.32207926927683
28526,0.5148010409674544
28527,0.9332051907005758
28528,0.08455588778532924
28529,0.4363513424043843
28530,0.15138513674046042
28531,0.6146022709049602
28532,0.6608505845370656
28533,0.7727803904878638
28534,0.9227242244823856
28535,0.8672625709064539
28536,0.5235639224238696
28537,0.13244889112917985
28538,0.12704428922304103
28539,0.10731889846381526
28540,0.837417118711373
28541,0.854269503533777
28542,0.327014274394134
28543,0.1611516795015629
28544,0.2158177760302581
28545,0.24084911398504338
28546,0.3436701549674787
28547,0.6597042081457292
28548,0.7675657011440729
28549,0.5498421442675767
28550,0.23719276919465226
28551,0.11455787252792021
28552,0.6453260682969723
28553,0.3759448026252899
28554,0.7945945443948864
28555,0.3894434525500688
28556,0.6170433639645456
28557,0.18607901546810254
28558,0.29509109558095753
28559,0.1343939321660525
28560,0.23294544337798354
28561,0.4725022148145086
28562,0.3868663483320762
28563,0.8580806319118854
28564,0.4300597131957404
28565,0.2507748593606112
28566,0.3595517498033484
28567,0.32127478995433323
28568,0.327063985224072
28569,0.879408119569838
28570,0.5975164534871995
28571,0.11191261656543389
28572,0.8044087030618335
28573,0.7823358209131819
28574,0.4564751948974323
28575,0.5910772407959639
28576,0.1802434130990455
28577,0.6199917639361334
28578,0.4862427640546014
28579,0.4610017519964172
28580,0.7225636906890789
28581,0.6477927485990654
28582,0.7124256298866556
28583,0.42187246046800114
28584,0.4674672576763143
28585,0.18476985550216185
28586,0.33284438663550775
28587,0.8872193512447076
28588,0.44007075600646783
28589,0.34768712512316735
28590,0.1807602350709529
28591,0.4460365303258079
28592,0.34346220732204025
28593,0.31674053229428684
28594,0.7209539179961097
28595,0.24465172990293907
28596,0.7930197758204387
28597,0.4615243204654549
28598,0.08496868951748339
28599,0.8251345845547515
28600,0.2127047692636992
28601,0.44231373547943226
28602,0.912257474741714
28603,0.7368352239439159
28604,0.5878509170135687
28605,0.7174524279456534
28606,0.7396170155492388
28607,0.5101314205738948
28608,0.8606826397955949
28609,0.653082131379862
28610,0.25089240487383135
28611,0.2950968915329913
28612,0.5320134517123863
28613,0.2056451803231229
28614,0.6003857325962204
28615,0.4524155604333799
28616,0.31770550060996094
28617,0.4432921546524748
28618,0.29246686463968413
28619,0.2277246978578954
28620,0.15572154117641934
28621,0.5837696377343574
28622,0.3653335328804116
28623,0.45739123969943685
28624,0.44303559794706054
28625,0.37232904144048423
28626,0.918494057461025
28627,0.9491566741730153
